test0	doc1	9
test0	doc1096663	8
test0	doc5	7
test0	doc2431210	6
test0	doc1457688	5
test0	doc1358016	4
test0	doc1165648	3
test0	doc2139351	2
test0	doc1624670	1
test0	doc630388	0
test10	doc2514913	9
test10	doc1068941	8
test10	doc2514915	7
test10	doc1256609	6
test10	doc78454	5
test10	doc661497	4
test10	doc1663811	3
test10	doc138888	2
test10	doc810635	1
test10	doc642796	0
test20	doc618	9
test20	doc1296688	8
test20	doc628	7
test20	doc603	6
test20	doc1751860	5
test20	doc723466	4
test20	doc2235932	3
test20	doc42197	2
test20	doc1546210	1
test20	doc609	0
test30	doc724841	9
test30	doc341092	8
test30	doc1798814	7
test30	doc2161790	6
test30	doc2216661	5
test30	doc268897	4
test30	doc778794	3
test30	doc2085738	2
test30	doc622822	1
test30	doc114065	0
test40	doc1697275	9
test40	doc1371971	8
test40	doc2210442	7
test40	doc2034949	6
test40	doc2260229	5
test40	doc1341497	4
test40	doc499362	3
test40	doc1349638	2
test40	doc500372	1
test40	doc280271	0
test50	doc1291	9
test50	doc1385	8
test50	doc1351	7
test50	doc1352	6
test50	doc1239896	5
test50	doc1344	4
test50	doc1281	3
test50	doc1361	2
test50	doc2257833	1
test50	doc1332	0
test60	doc2493053	9
test60	doc1914459	8
test60	doc1384902	7
test60	doc1763382	6
test60	doc2038924	5
test60	doc610952	4
test60	doc385940	3
test60	doc671591	2
test60	doc2231974	1
test60	doc2507372	0
test70	doc749571	9
test70	doc1250269	8
test70	doc2205363	7
test70	doc832847	6
test70	doc1480767	5
test70	doc1967278	4
test70	doc1516858	3
test70	doc1516418	2
test70	doc1806150	1
test70	doc2031196	0
test80	doc2329049	9
test80	doc405321	8
test80	doc1804322	7
test80	doc2402	6
test80	doc862704	5
test80	doc384867	4
test80	doc2416084	3
test80	doc2609024	2
test80	doc1588453	1
test80	doc2145044	0
test90	doc887700	9
test90	doc1647627	8
test90	doc1820970	7
test90	doc1647626	6
test90	doc1647574	5
test90	doc971511	4
test90	doc406867	3
test90	doc2496607	2
test90	doc1647628	1
test90	doc1647578	0
test100	doc3254	9
test100	doc2454961	8
test100	doc3221	7
test100	doc1176905	6
test100	doc3220	5
test100	doc932813	4
test100	doc3265	3
test100	doc720706	2
test100	doc975849	1
test100	doc1803271	0
test110	doc1381886	9
test110	doc1514961	8
test110	doc1271258	7
test110	doc1300109	6
test110	doc2587597	5
test110	doc2400054	4
test110	doc415683	3
test110	doc2112009	2
test110	doc794839	1
test110	doc16726	0
test120	doc1107993	9
test120	doc2396930	8
test120	doc1697589	7
test120	doc1116193	6
test120	doc275106	5
test120	doc65582	4
test120	doc632495	3
test120	doc2465164	2
test120	doc697727	1
test120	doc289434	0
test130	doc2388526	9
test130	doc1010213	8
test130	doc593731	7
test130	doc1301822	6
test130	doc1360060	5
test130	doc1301815	4
test130	doc211234	3
test130	doc56522	2
test130	doc1117662	1
test130	doc46207	0
test140	doc5203	9
test140	doc2170848	8
test140	doc1342684	7
test140	doc879835	6
test140	doc2417492	5
test140	doc2214165	4
test140	doc2214157	3
test140	doc703878	2
test140	doc1940223	1
test140	doc844651	0
test150	doc887383	9
test150	doc5499	8
test150	doc2383934	7
test150	doc1095211	6
test150	doc1777788	5
test150	doc317063	4
test150	doc1633890	3
test150	doc1777791	2
test150	doc5497	1
test150	doc2609199	0
test160	doc5846	9
test160	doc1145919	8
test160	doc395690	7
test160	doc1438078	6
test160	doc1209036	5
test160	doc1193328	4
test160	doc200996	3
test160	doc840012	2
test160	doc2360447	1
test160	doc1637088	0
test170	doc1175919	9
test170	doc2089741	8
test170	doc648296	7
test170	doc2414967	6
test170	doc827863	5
test170	doc548046	4
test170	doc698149	3
test170	doc714144	2
test170	doc295670	1
test170	doc1143802	0
test180	doc160771	9
test180	doc565369	8
test180	doc344810	7
test180	doc2255689	6
test180	doc1092016	4
test180	doc2022875	3
test180	doc1206597	2
test180	doc733055	1
test180	doc2360547	0
