test0	doc1	9
test0	doc1096663	8
test0	doc5	7
test0	doc2431210	6
test0	doc1457688	5
test0	doc1358016	4
test0	doc1165648	3
test0	doc2139351	2
test0	doc1624670	1
test0	doc630388	0
test1	doc575319	9
test1	doc513034	8
test1	doc2015062	7
test1	doc247734	6
test1	doc797162	5
test1	doc857270	4
test1	doc945413	3
test1	doc2248724	2
test1	doc811421	1
test1	doc1700316	0
test10	doc2514913	9
test10	doc1068941	8
test10	doc2514915	7
test10	doc1256609	6
test10	doc78454	5
test10	doc661497	4
test10	doc1663811	3
test10	doc138888	2
test10	doc810635	1
test10	doc642796	0
test100	doc3254	9
test100	doc2454961	8
test100	doc3221	7
test100	doc1176905	6
test100	doc3220	5
test100	doc932813	4
test100	doc3265	3
test100	doc720706	2
test100	doc975849	1
test100	doc1803271	0
test1000	doc477785	9
test1000	doc1118874	8
test1000	doc1133443	7
test1000	doc422940	6
test1000	doc2647674	5
test1000	doc2249263	4
test1000	doc1356509	3
test1000	doc516015	2
test1000	doc1348357	1
test1000	doc715880	0
test1001	doc1245768	9
test1001	doc275837	8
test1001	doc359594	7
test1001	doc1562070	6
test1001	doc443957	5
test1001	doc2469346	4
test1001	doc1002888	3
test1001	doc91287	2
test1001	doc23999	1
test1001	doc2243212	0
test1002	doc2016380	9
test1002	doc1825856	8
test1002	doc578107	7
test1002	doc190373	6
test1002	doc161626	5
test1002	doc843767	4
test1002	doc903653	3
test1002	doc1485836	2
test1002	doc1289580	1
test1002	doc1218403	0
test1003	doc1758810	9
test1003	doc1107997	8
test1003	doc1764145	7
test1003	doc1952789	6
test1003	doc1096477	5
test1003	doc924518	4
test1003	doc246821	3
test1003	doc1208452	2
test1003	doc1453150	1
test1003	doc1296717	0
test1004	doc1708909	9
test1004	doc2079273	8
test1004	doc2101397	7
test1004	doc1066587	6
test1004	doc2669266	5
test1004	doc2508475	4
test1004	doc961747	3
test1004	doc760463	2
test1004	doc2630936	1
test1004	doc2014388	0
test1005	doc337366	9
test1005	doc860520	8
test1005	doc1419689	7
test1005	doc1329402	6
test1005	doc1666868	5
test1005	doc1563073	4
test1005	doc2276744	3
test1005	doc1642308	2
test1005	doc2049634	1
test1005	doc356460	0
test1006	doc2171698	9
test1006	doc1827695	8
test1006	doc895615	7
test1006	doc2003305	6
test1006	doc2632147	5
test1006	doc1687585	4
test1006	doc1458466	3
test1006	doc878424	2
test1006	doc999750	1
test1006	doc2317898	0
test1007	doc260569	9
test1007	doc602833	8
test1007	doc1726980	7
test1007	doc1871201	6
test1007	doc682559	5
test1007	doc2555010	4
test1007	doc35488	3
test1007	doc2573846	2
test1007	doc1686256	1
test1007	doc184239	0
test1008	doc1245597	9
test1008	doc718788	8
test1008	doc990818	7
test1008	doc785823	6
test1008	doc143870	5
test1008	doc1040938	4
test1008	doc1926313	3
test1008	doc2593226	2
test1008	doc2313451	1
test1008	doc995609	0
test1009	doc1019329	9
test1009	doc304239	8
test1009	doc1661112	7
test1009	doc473491	6
test1009	doc2343880	5
test1009	doc473479	4
test1009	doc473482	3
test1009	doc1765724	2
test1009	doc473486	1
test1009	doc473480	0
test101	doc1266684	9
test101	doc941239	8
test101	doc983578	7
test101	doc793477	6
test101	doc1136081	5
test101	doc2670324	4
test101	doc2614911	3
test101	doc772561	2
test101	doc2070368	1
test101	doc130554	0
test1010	doc1979626	9
test1010	doc1448641	8
test1010	doc1378114	7
test1010	doc805218	6
test1010	doc168111	5
test1010	doc1401036	4
test1010	doc2126070	3
test1010	doc1675318	2
test1010	doc404891	1
test1010	doc442085	0
test1011	doc1607946	9
test1011	doc1319060	8
test1011	doc84665	7
test1011	doc1275451	6
test1011	doc2612645	5
test1011	doc2060096	4
test1011	doc1250613	3
test1011	doc256460	2
test1011	doc424173	1
test1011	doc664458	0
test1012	doc35763	9
test1012	doc333727	8
test1012	doc1529536	7
test1012	doc701488	6
test1012	doc2277072	5
test1012	doc2136015	4
