INEX_LD-20120111	<dbpedia:Fragments_of_War:_The_Story_of_Damien_Parer>	9
INEX_LD-20120111	<dbpedia:Ogniomistrz_Kaleń>	8
INEX_LD-20120111	<dbpedia:Khan_Kluay_2>	7
INEX_LD-20120111	<dbpedia:Hindustan_Ki_Kasam>	6
INEX_LD-20120111	<dbpedia:Eagles_(1984_film)>	5
INEX_LD-20120111	<dbpedia:Surface_to_Air_(film)>	4
INEX_LD-20120111	<dbpedia:Jocelyn_Brando>	3
INEX_LD-20120111	<dbpedia:Attack_and_Retreat>	2
INEX_LD-20120111	<dbpedia:Carter's_Army>	1
INEX_LD-20120111	<dbpedia:Trench_143>	0
INEX_LD-20120121	<dbpedia:Michelle_Tam>	9
INEX_LD-20120121	<dbpedia:Sue_Lawrence>	8
INEX_LD-20120121	<dbpedia:Mehboob_Alam_Khan>	7
INEX_LD-20120121	<dbpedia:The_Ultimate_Beer_Lover's_Cookbook>	6
INEX_LD-20120121	<dbpedia:Cooking_Light>	5
INEX_LD-20120121	<dbpedia:John_Mitzewich>	4
INEX_LD-20120121	<dbpedia:The_Redwall_Cookbook>	3
INEX_LD-20120121	<dbpedia:The_F_Word>	2
INEX_LD-20120121	<dbpedia:Coddling>	1
INEX_LD-20120121	<dbpedia:Connie_Ruel>	0
INEX_LD-20120122	<dbpedia:Serious_Eats>	9
INEX_LD-20120122	<dbpedia:Pastanjauhantaa>	8
INEX_LD-20120122	<dbpedia:Sarah_Wu>	7
INEX_LD-20120122	<dbpedia:Danielle_Walker>	6
INEX_LD-20120122	<dbpedia:Clotilde_Dusoulier>	5
INEX_LD-20120122	<dbpedia:BrooklynVegan>	4
INEX_LD-20120122	<dbpedia:Weblogs,_Inc.>	3
INEX_LD-20120122	<dbpedia:DesiPundit>	2
INEX_LD-20120122	<dbpedia:VG247>	1
INEX_LD-20120122	<dbpedia:BlogCN>	0
INEX_LD-20120131	<dbpedia:Campo_Ma'an_National_Park>	9
