INEX_LD-2009022	<dbpedia:Tacacho>	9.0
INEX_LD-2009022	<dbpedia:Khorovats>	8.0
INEX_LD-2009022	<dbpedia:Zhal>	7.0
INEX_LD-2009022	<dbpedia:Jalea>	6.0
INEX_LD-2009022	<dbpedia:Gras_double>	5.0
INEX_LD-2009022	<dbpedia:Puerto_Rican_Chinese_cuisine>	4.0
INEX_LD-2009022	<dbpedia:Cambodian_cuisine>	3.0
INEX_LD-2009022	<dbpedia:Pitsi-pitsî>	2.0
INEX_LD-2009022	<dbpedia:Dalkttongjip>	1.0
INEX_LD-2009022	<dbpedia:Picada>	0.0
INEX_LD-2009039	<dbpedia:La_reprise>	9.0
INEX_LD-2009039	<dbpedia:Gelse>	8.0
INEX_LD-2009039	<dbpedia:Roman_type>	7.0
INEX_LD-2009039	<dbpedia:Le_Retour>	6.0
INEX_LD-2009039	<dbpedia:Sentimentalny_roman>	5.0
INEX_LD-2009039	<dbpedia:Roman_du_terroir>	4.0
INEX_LD-2009039	<dbpedia:Medieval_architecture>	3.0
INEX_LD-2009039	<dbpedia:Italian_Baroque_architecture>	2.0
INEX_LD-2009039	<dbpedia:Semantic_architecture>	1.0
INEX_LD-2009039	<dbpedia:HP_roman8>	0.0
INEX_LD-2009053	<dbpedia:D&S_Car_Wash>	9.0
INEX_LD-2009053	<dbpedia:Lada>	8.0
INEX_LD-2009053	<dbpedia:Lancia_Beta>	7.0
INEX_LD-2009053	<dbpedia:Sisu_production>	6.0
INEX_LD-2009053	<dbpedia:Nissan_Townpod>	5.0
INEX_LD-2009053	<dbpedia:Delaugère_et_Clayette>	4.0
INEX_LD-2009053	<dbpedia:Lamborghini_Jalpa>	3.0
INEX_LD-2009053	<dbpedia:Opel_Kapitän>	2.0
INEX_LD-2009053	<dbpedia:Praga_R1>	1.0
INEX_LD-2009053	<dbpedia:Delage_D4>	0.0
INEX_LD-2009061	<dbpedia:16th_Army_Corps_(France)>	9.0
INEX_LD-2009061	<dbpedia:41st_Army_Corps_(France)>	8.0
